log_id,timestamp,product_id,segment_id,context_id,preference_value,rating,liked
log_0331,2024-01-30 13:00:00,prod_031,seg_07,ctx_602,0.587,3,0
log_0332,2024-01-07 06:00:00,prod_032,seg_00,ctx_542,0.795,4,1
log_0333,2024-01-17 06:00:00,prod_036,seg_05,ctx_256,0.652,4,1
log_0334,2024-01-22 23:00:00,prod_007,seg_07,ctx_700,0.339,2,0
log_0335,2024-01-11 01:00:00,prod_081,seg_07,ctx_265,0.471,3,0
log_0336,2024-01-13 19:00:00,prod_019,seg_07,ctx_503,0.818,4,1
log_0337,2024-01-30 01:00:00,prod_026,seg_04,ctx_821,0.656,4,1
log_0338,2024-01-09 13:00:00,prod_005,seg_05,ctx_477,0.3,2,0
log_0339,2024-01-18 17:00:00,prod_014,seg_05,ctx_099,0.737,4,1
log_0340,2024-01-07 21:00:00,prod_019,seg_07,ctx_024,0.573,3,0
log_0341,2024-01-20 11:00:00,prod_073,seg_00,ctx_043,0.6,3,0
log_0342,2024-01-09 18:00:00,prod_093,seg_07,ctx_036,0.347,2,0
log_0343,2024-01-14 15:00:00,prod_095,seg_03,ctx_305,0.498,3,0
log_0344,2024-01-07 09:00:00,prod_041,seg_03,ctx_066,0.506,3,0
log_0345,2024-01-05 06:00:00,prod_005,seg_07,ctx_992,0.753,4,1
log_0346,2024-01-28 01:00:00,prod_095,seg_04,ctx_011,0.596,3,0
log_0347,2024-01-05 22:00:00,prod_065,seg_07,ctx_771,0.728,4,1
log_0348,2024-01-26 06:00:00,prod_089,seg_09,ctx_279,0.825,4,1
log_0349,2024-01-23 02:00:00,prod_017,seg_06,ctx_124,0.317,2,0
log_0350,2024-01-27 11:00:00,prod_090,seg_07,ctx_205,0.851,4,1
log_0351,2024-01-20 23:00:00,prod_046,seg_02,ctx_201,0.688,4,1
log_0352,2024-01-27 23:00:00,prod_074,seg_07,ctx_850,0.688,4,1
log_0353,2024-01-01 20:00:00,prod_054,seg_00,ctx_313,0.365,2,0
log_0354,2024-01-30 01:00:00,prod_023,seg_09,ctx_893,0.472,3,0
log_0355,2024-01-11 18:00:00,prod_056,seg_07,ctx_421,0.328,2,0
log_0356,2024-01-06 22:00:00,prod_061,seg_09,ctx_892,0.492,3,0
log_0357,2024-01-13 13:00:00,prod_055,seg_04,ctx_610,0.433,3,0
log_0358,2024-01-10 23:00:00,prod_005,seg_02,ctx_155,0.331,2,0
log_0359,2024-01-28 11:00:00,prod_052,seg_03,ctx_081,0.634,4,1
log_0360,2024-01-25 15:00:00,prod_052,seg_03,ctx_729,0.761,4,1
log_0361,2024-01-28 07:00:00,prod_085,seg_00,ctx_453,0.677,4,1
log_0362,2024-01-27 01:00:00,prod_074,seg_03,ctx_881,0.648,4,1
log_0363,2024-01-22 20:00:00,prod_055,seg_04,ctx_618,0.685,4,1
log_0364,2024-01-23 11:00:00,prod_048,seg_04,ctx_682,0.665,4,1
log_0365,2024-01-01 04:00:00,prod_015,seg_01,ctx_919,0.562,3,0
log_0366,2024-01-03 23:00:00,prod_069,seg_02,ctx_325,0.813,4,1
log_0367,2024-01-15 00:00:00,prod_050,seg_06,ctx_753,0.389,3,0
log_0368,2024-01-22 06:00:00,prod_098,seg_00,ctx_880,0.537,3,0
log_0369,2024-01-15 11:00:00,prod_024,seg_02,ctx_955,0.356,2,0
log_0370,2024-01-15 08:00:00,prod_084,seg_09,ctx_365,0.769,4,1
log_0371,2024-01-10 11:00:00,prod_023,seg_04,ctx_572,0.867,4,1
log_0372,2024-01-09 04:00:00,prod_033,seg_08,ctx_105,0.367,2,0
log_0373,2024-01-15 09:00:00,prod_014,seg_06,ctx_318,0.306,2,0
log_0374,2024-01-19 16:00:00,prod_016,seg_08,ctx_857,0.677,4,1
log_0375,2024-01-27 16:00:00,prod_050,seg_08,ctx_324,0.71,4,1
log_0376,2024-01-18 19:00:00,prod_042,seg_08,ctx_000,0.63,4,1
log_0377,2024-01-10 06:00:00,prod_079,seg_04,ctx_987,0.729,4,1
log_0378,2024-01-18 02:00:00,prod_006,seg_09,ctx_964,0.652,4,1
log_0379,2024-01-13 07:00:00,prod_013,seg_06,ctx_250,0.896,5,1
log_0380,2024-01-13 19:00:00,prod_057,seg_07,ctx_255,0.758,4,1
log_0381,2024-01-15 15:00:00,prod_030,seg_03,ctx_895,0.792,4,1
log_0382,2024-01-08 00:00:00,prod_044,seg_02,ctx_718,0.485,3,0
log_0383,2024-01-19 15:00:00,prod_073,seg_06,ctx_280,0.693,4,1
log_0384,2024-01-14 13:00:00,prod_086,seg_08,ctx_265,0.56,3,0
log_0385,2024-01-11 17:00:00,prod_082,seg_01,ctx_375,0.68,4,1
log_0386,2024-01-15 05:00:00,prod_000,seg_01,ctx_684,0.765,4,1
log_0387,2024-01-13 07:00:00,prod_060,seg_03,ctx_408,0.845,4,1
log_0388,2024-01-09 06:00:00,prod_016,seg_03,ctx_909,0.711,4,1
log_0389,2024-01-22 07:00:00,prod_013,seg_03,ctx_925,0.436,3,0
log_0390,2024-01-18 05:00:00,prod_052,seg_03,ctx_201,0.693,4,1
log_0391,2024-01-28 17:00:00,prod_028,seg_02,ctx_872,0.306,2,0
log_0392,2024-01-14 06:00:00,prod_057,seg_03,ctx_489,0.642,4,1
log_0393,2024-01-17 17:00:00,prod_080,seg_09,ctx_647,0.467,3,0
log_0394,2024-01-17 23:00:00,prod_042,seg_04,ctx_238,0.467,3,0
log_0395,2024-01-25 10:00:00,prod_047,seg_09,ctx_611,0.706,4,1
log_0396,2024-01-20 00:00:00,prod_083,seg_08,ctx_493,0.374,2,0
log_0397,2024-01-13 06:00:00,prod_082,seg_03,ctx_567,0.539,3,0
log_0398,2024-01-08 15:00:00,prod_074,seg_09,ctx_272,0.695,4,1
log_0399,2024-01-13 13:00:00,prod_022,seg_01,ctx_010,0.661,4,1
log_0400,2024-01-23 12:00:00,prod_020,seg_07,ctx_214,0.534,3,0
log_0401,2024-01-17 21:00:00,prod_075,seg_02,ctx_043,0.323,2,0
log_0402,2024-01-04 15:00:00,prod_037,seg_03,ctx_698,0.594,3,0
log_0403,2024-01-25 12:00:00,prod_034,seg_01,ctx_112,0.706,4,1
log_0404,2024-01-30 00:00:00,prod_008,seg_04,ctx_604,0.71,4,1
log_0405,2024-01-28 16:00:00,prod_024,seg_04,ctx_046,0.392,3,0
log_0406,2024-01-30 15:00:00,prod_029,seg_08,ctx_664,0.47,3,0
log_0407,2024-01-30 14:00:00,prod_022,seg_09,ctx_571,0.626,4,1
log_0408,2024-01-20 21:00:00,prod_062,seg_04,ctx_085,0.488,3,0
log_0409,2024-01-15 09:00:00,prod_058,seg_03,ctx_920,0.425,3,0
log_0410,2024-01-07 01:00:00,prod_004,seg_06,ctx_078,0.702,4,1
log_0411,2024-01-22 18:00:00,prod_067,seg_02,ctx_418,0.571,3,0
log_0412,2024-01-21 14:00:00,prod_032,seg_09,ctx_816,0.347,2,0
log_0413,2024-01-27 22:00:00,prod_064,seg_00,ctx_707,0.558,3,0
log_0414,2024-01-02 23:00:00,prod_086,seg_03,ctx_162,0.617,3,1
log_0415,2024-01-18 00:00:00,prod_091,seg_07,ctx_940,0.335,2,0
log_0416,2024-01-14 23:00:00,prod_095,seg_01,ctx_230,0.399,3,0
log_0417,2024-01-04 16:00:00,prod_087,seg_02,ctx_033,0.711,4,1
log_0418,2024-01-22 09:00:00,prod_087,seg_01,ctx_784,0.623,3,1
log_0419,2024-01-04 11:00:00,prod_054,seg_06,ctx_247,0.566,3,0
log_0420,2024-01-26 13:00:00,prod_055,seg_00,ctx_860,0.457,3,0
log_0421,2024-01-21 17:00:00,prod_054,seg_09,ctx_475,0.313,2,0
log_0422,2024-01-27 22:00:00,prod_085,seg_04,ctx_422,0.468,3,0
log_0423,2024-01-11 14:00:00,prod_005,seg_07,ctx_782,0.854,4,1
log_0424,2024-01-14 16:00:00,prod_054,seg_01,ctx_246,0.492,3,0
log_0425,2024-01-04 13:00:00,prod_041,seg_09,ctx_144,0.812,4,1
log_0426,2024-01-17 04:00:00,prod_025,seg_00,ctx_886,0.999,5,1
log_0427,2024-01-12 03:00:00,prod_074,seg_01,ctx_811,0.435,3,0
log_0428,2024-01-17 17:00:00,prod_032,seg_04,ctx_542,0.879,5,1
log_0429,2024-01-30 08:00:00,prod_021,seg_02,ctx_422,0.783,4,1
log_0430,2024-01-23 07:00:00,prod_072,seg_02,ctx_068,0.888,5,1
log_0431,2024-01-05 20:00:00,prod_034,seg_07,ctx_305,0.329,2,0
log_0432,2024-01-28 22:00:00,prod_080,seg_02,ctx_611,0.661,4,1
log_0433,2024-01-03 04:00:00,prod_002,seg_03,ctx_075,0.654,4,1
log_0434,2024-01-25 03:00:00,prod_004,seg_00,ctx_624,0.845,4,1
log_0435,2024-01-27 11:00:00,prod_034,seg_06,ctx_425,0.403,3,0
log_0436,2024-01-01 07:00:00,prod_026,seg_05,ctx_008,0.393,3,0
log_0437,2024-01-01 16:00:00,prod_041,seg_07,ctx_370,0.547,3,0
log_0438,2024-01-08 17:00:00,prod_049,seg_00,ctx_983,0.902,5,1
log_0439,2024-01-11 14:00:00,prod_036,seg_03,ctx_538,0.643,4,1
log_0440,2024-01-02 07:00:00,prod_045,seg_04,ctx_791,0.502,3,0
log_0441,2024-01-16 03:00:00,prod_034,seg_00,ctx_989,0.606,3,1
log_0442,2024-01-08 01:00:00,prod_049,seg_09,ctx_325,0.697,4,1
log_0443,2024-01-11 12:00:00,prod_019,seg_05,ctx_187,0.811,4,1
log_0444,2024-01-12 07:00:00,prod_020,seg_04,ctx_715,0.705,4,1
log_0445,2024-01-28 06:00:00,prod_054,seg_02,ctx_244,0.671,4,1
log_0446,2024-01-07 03:00:00,prod_053,seg_08,ctx_445,0.959,5,1
log_0447,2024-01-01 11:00:00,prod_042,seg_02,ctx_567,0.632,4,1
log_0448,2024-01-30 18:00:00,prod_007,seg_01,ctx_059,0.314,2,0
log_0449,2024-01-26 10:00:00,prod_075,seg_02,ctx_181,0.481,3,0
log_0450,2024-01-05 12:00:00,prod_037,seg_09,ctx_243,0.879,5,1
log_0451,2024-01-23 00:00:00,prod_039,seg_02,ctx_224,0.324,2,0
log_0452,2024-01-14 08:00:00,prod_041,seg_00,ctx_752,0.898,5,1
log_0453,2024-01-18 06:00:00,prod_054,seg_05,ctx_641,0.523,3,0
log_0454,2024-01-13 20:00:00,prod_046,seg_02,ctx_149,0.603,3,1
log_0455,2024-01-05 05:00:00,prod_061,seg_07,ctx_162,0.505,3,0
log_0456,2024-01-30 03:00:00,prod_092,seg_04,ctx_695,0.55,3,0
log_0457,2024-01-19 11:00:00,prod_084,seg_06,ctx_284,0.418,3,0
log_0458,2024-01-27 20:00:00,prod_008,seg_00,ctx_765,0.577,3,0
log_0459,2024-01-24 09:00:00,prod_039,seg_02,ctx_767,0.474,3,0
log_0460,2024-01-27 06:00:00,prod_062,seg_02,ctx_747,0.987,5,1
log_0461,2024-01-30 05:00:00,prod_037,seg_03,ctx_661,0.399,3,0
log_0462,2024-01-30 09:00:00,prod_038,seg_03,ctx_402,0.704,4,1
log_0463,2024-01-07 06:00:00,prod_031,seg_01,ctx_564,0.409,3,0
log_0464,2024-01-05 05:00:00,prod_044,seg_02,ctx_102,0.922,5,1
log_0465,2024-01-02 19:00:00,prod_035,seg_01,ctx_861,0.575,3,0
log_0466,2024-01-08 18:00:00,prod_050,seg_03,ctx_709,0.513,3,0
log_0467,2024-01-14 05:00:00,prod_036,seg_06,ctx_130,0.681,4,1
log_0468,2024-01-30 09:00:00,prod_057,seg_01,ctx_176,0.741,4,1
log_0469,2024-01-21 19:00:00,prod_092,seg_09,ctx_573,0.322,2,0
log_0470,2024-01-22 22:00:00,prod_005,seg_02,ctx_878,0.586,3,0
log_0471,2024-01-18 08:00:00,prod_042,seg_03,ctx_479,0.472,3,0
log_0472,2024-01-24 15:00:00,prod_098,seg_07,ctx_146,0.847,4,1
log_0473,2024-01-19 05:00:00,prod_096,seg_05,ctx_495,0.702,4,1
log_0474,2024-01-20 15:00:00,prod_074,seg_05,ctx_527,0.554,3,0
log_0475,2024-01-23 22:00:00,prod_078,seg_03,ctx_219,0.848,4,1
log_0476,2024-01-04 04:00:00,prod_068,seg_01,ctx_029,0.733,4,1
log_0477,2024-01-09 07:00:00,prod_043,seg_08,ctx_123,0.825,4,1
log_0478,2024-01-13 00:00:00,prod_069,seg_07,ctx_515,0.727,4,1
log_0479,2024-01-27 04:00:00,prod_063,seg_09,ctx_352,0.504,3,0
log_0480,2024-01-22 22:00:00,prod_087,seg_04,ctx_764,0.396,3,0
log_0481,2024-01-29 03:00:00,prod_021,seg_07,ctx_982,0.311,2,0
log_0482,2024-01-13 09:00:00,prod_034,seg_00,ctx_715,0.498,3,0
log_0483,2024-01-02 03:00:00,prod_032,seg_08,ctx_511,0.595,3,0
log_0484,2024-01-26 09:00:00,prod_019,seg_01,ctx_200,0.341,2,0
log_0485,2024-01-09 08:00:00,prod_055,seg_08,ctx_952,0.608,3,1
log_0486,2024-01-19 10:00:00,prod_054,seg_09,ctx_086,0.78,4,1
log_0487,2024-01-10 05:00:00,prod_014,seg_02,ctx_311,0.498,3,0
log_0488,2024-01-05 15:00:00,prod_020,seg_06,ctx_918,0.892,5,1
log_0489,2024-01-30 18:00:00,prod_073,seg_07,ctx_405,0.619,3,1
log_0490,2024-01-25 21:00:00,prod_048,seg_06,ctx_822,0.628,4,1
log_0491,2024-01-01 12:00:00,prod_095,seg_00,ctx_053,0.875,4,1
log_0492,2024-01-13 12:00:00,prod_083,seg_01,ctx_440,0.885,5,1
log_0493,2024-01-17 20:00:00,prod_024,seg_03,ctx_450,0.443,3,0
log_0494,2024-01-07 17:00:00,prod_035,seg_03,ctx_717,0.704,4,1
log_0495,2024-01-15 07:00:00,prod_014,seg_03,ctx_669,0.781,4,1
log_0496,2024-01-26 18:00:00,prod_089,seg_03,ctx_366,0.716,4,1
log_0497,2024-01-26 05:00:00,prod_065,seg_02,ctx_085,0.582,3,0
log_0498,2024-01-22 04:00:00,prod_012,seg_00,ctx_409,0.638,4,1
log_0499,2024-01-07 00:00:00,prod_002,seg_03,ctx_489,0.423,3,0
log_0500,2024-01-10 18:00:00,prod_018,seg_09,ctx_857,0.597,3,0
log_0501,2024-01-15 20:00:00,prod_070,seg_09,ctx_006,0.551,3,0
log_0502,2024-01-13 16:00:00,prod_010,seg_09,ctx_352,0.8,4,1
log_0503,2024-01-09 19:00:00,prod_033,seg_06,ctx_178,0.664,4,1
log_0504,2024-01-20 17:00:00,prod_012,seg_04,ctx_412,0.522,3,0
log_0505,2024-01-15 02:00:00,prod_059,seg_06,ctx_178,0.663,4,1
log_0506,2024-01-30 01:00:00,prod_019,seg_04,ctx_132,0.512,3,0
log_0507,2024-01-22 00:00:00,prod_008,seg_00,ctx_003,0.835,4,1
log_0508,2024-01-22 08:00:00,prod_065,seg_00,ctx_266,0.305,2,0
log_0509,2024-01-19 23:00:00,prod_011,seg_08,ctx_332,0.647,4,1
log_0510,2024-01-14 02:00:00,prod_040,seg_06,ctx_336,0.383,3,0
log_0511,2024-01-21 13:00:00,prod_096,seg_08,ctx_038,0.656,4,1
log_0512,2024-01-10 01:00:00,prod_087,seg_07,ctx_116,0.339,2,0
log_0513,2024-01-11 05:00:00,prod_090,seg_01,ctx_518,0.48,3,0
log_0514,2024-01-17 05:00:00,prod_032,seg_00,ctx_180,0.762,4,1
log_0515,2024-01-20 19:00:00,prod_066,seg_06,ctx_635,0.445,3,0
log_0516,2024-01-12 13:00:00,prod_035,seg_09,ctx_069,0.799,4,1
log_0517,2024-01-24 09:00:00,prod_083,seg_06,ctx_784,0.633,4,1
log_0518,2024-01-16 18:00:00,prod_053,seg_00,ctx_803,0.778,4,1
log_0519,2024-01-04 07:00:00,prod_016,seg_09,ctx_235,0.553,3,0
log_0520,2024-01-29 15:00:00,prod_024,seg_00,ctx_294,0.891,5,1
log_0521,2024-01-17 23:00:00,prod_043,seg_06,ctx_020,0.716,4,1
log_0522,2024-01-26 00:00:00,prod_073,seg_09,ctx_397,0.657,4,1
log_0523,2024-01-23 06:00:00,prod_039,seg_00,ctx_533,0.693,4,1
log_0524,2024-01-08 06:00:00,prod_091,seg_01,ctx_765,0.43,3,0
log_0525,2024-01-24 14:00:00,prod_023,seg_06,ctx_574,0.441,3,0
log_0526,2024-01-03 11:00:00,prod_059,seg_05,ctx_777,0.817,4,1
log_0527,2024-01-23 02:00:00,prod_057,seg_04,ctx_916,0.449,3,0
log_0528,2024-01-09 17:00:00,prod_079,seg_01,ctx_587,0.796,4,1
log_0529,2024-01-25 09:00:00,prod_054,seg_04,ctx_188,0.738,4,1
log_0530,2024-01-05 20:00:00,prod_002,seg_05,ctx_114,0.648,4,1
log_0531,2024-01-20 00:00:00,prod_020,seg_03,ctx_225,0.816,4,1
log_0532,2024-01-24 03:00:00,prod_041,seg_02,ctx_150,0.768,4,1
log_0533,2024-01-23 10:00:00,prod_031,seg_02,ctx_376,0.752,4,1
log_0534,2024-01-21 14:00:00,prod_091,seg_05,ctx_204,0.787,4,1
log_0535,2024-01-17 05:00:00,prod_057,seg_00,ctx_349,0.458,3,0
log_0536,2024-01-19 10:00:00,prod_095,seg_03,ctx_913,0.892,5,1
log_0537,2024-01-02 07:00:00,prod_029,seg_06,ctx_025,0.558,3,0
log_0538,2024-01-02 02:00:00,prod_077,seg_07,ctx_690,0.375,3,0
log_0539,2024-01-27 10:00:00,prod_005,seg_01,ctx_066,0.69,4,1
log_0540,2024-01-12 18:00:00,prod_013,seg_03,ctx_401,0.491,3,0
log_0541,2024-01-18 21:00:00,prod_024,seg_08,ctx_982,0.72,4,1
log_0542,2024-01-28 12:00:00,prod_088,seg_09,ctx_639,0.858,4,1
log_0543,2024-01-13 20:00:00,prod_043,seg_03,ctx_349,0.46,3,0
log_0544,2024-01-14 02:00:00,prod_017,seg_04,ctx_820,0.852,4,1
log_0545,2024-01-22 02:00:00,prod_053,seg_00,ctx_284,0.713,4,1
log_0546,2024-01-01 11:00:00,prod_005,seg_00,ctx_049,0.521,3,0
log_0547,2024-01-14 18:00:00,prod_031,seg_05,ctx_649,0.339,2,0
log_0548,2024-01-04 19:00:00,prod_024,seg_00,ctx_737,0.742,4,1
log_0549,2024-01-19 17:00:00,prod_046,seg_02,ctx_317,0.733,4,1
log_0550,2024-01-13 23:00:00,prod_050,seg_07,ctx_626,0.528,3,0
log_0551,2024-01-24 11:00:00,prod_093,seg_05,ctx_138,0.492,3,0
log_0552,2024-01-16 12:00:00,prod_071,seg_06,ctx_380,0.847,4,1
log_0553,2024-01-10 02:00:00,prod_036,seg_05,ctx_271,0.645,4,1
log_0554,2024-01-12 11:00:00,prod_020,seg_01,ctx_197,0.468,3,0
log_0555,2024-01-10 22:00:00,prod_047,seg_01,ctx_964,0.455,3,0
log_0556,2024-01-14 20:00:00,prod_020,seg_08,ctx_604,0.713,4,1
log_0557,2024-01-16 01:00:00,prod_098,seg_03,ctx_852,0.883,5,1
log_0558,2024-01-20 13:00:00,prod_090,seg_01,ctx_563,0.478,3,0
log_0559,2024-01-01 03:00:00,prod_022,seg_08,ctx_786,0.44,3,0
log_0560,2024-01-12 08:00:00,prod_046,seg_08,ctx_384,0.75,4,1
log_0561,2024-01-09 22:00:00,prod_017,seg_08,ctx_450,0.523,3,0
log_0562,2024-01-08 03:00:00,prod_034,seg_03,ctx_509,0.881,5,1
log_0563,2024-01-20 08:00:00,prod_060,seg_07,ctx_035,0.562,3,0
log_0564,2024-01-29 04:00:00,prod_049,seg_02,ctx_777,0.871,4,1
log_0565,2024-01-14 06:00:00,prod_069,seg_06,ctx_618,0.89,5,1
log_0566,2024-01-03 07:00:00,prod_006,seg_08,ctx_774,0.426,3,0
log_0567,2024-01-10 18:00:00,prod_095,seg_04,ctx_756,0.869,4,1
log_0568,2024-01-17 23:00:00,prod_047,seg_08,ctx_726,0.574,3,0
log_0569,2024-01-08 00:00:00,prod_068,seg_07,ctx_957,0.554,3,0
log_0570,2024-01-12 06:00:00,prod_007,seg_08,ctx_680,0.833,4,1
log_0571,2024-01-29 01:00:00,prod_009,seg_07,ctx_372,0.539,3,0
log_0572,2024-01-27 11:00:00,prod_000,seg_02,ctx_160,0.45,3,0
log_0573,2024-01-25 06:00:00,prod_032,seg_09,ctx_750,0.564,3,0
log_0574,2024-01-14 02:00:00,prod_095,seg_04,ctx_576,0.525,3,0
log_0575,2024-01-04 18:00:00,prod_007,seg_07,ctx_458,0.753,4,1
log_0576,2024-01-16 06:00:00,prod_013,seg_05,ctx_921,0.727,4,1
log_0577,2024-01-22 19:00:00,prod_020,seg_02,ctx_481,0.63,4,1
log_0578,2024-01-05 09:00:00,prod_069,seg_00,ctx_138,0.866,4,1
log_0579,2024-01-29 08:00:00,prod_087,seg_08,ctx_671,0.39,3,0
log_0580,2024-01-19 06:00:00,prod_070,seg_02,ctx_731,0.551,3,0
log_0581,2024-01-03 16:00:00,prod_046,seg_03,ctx_315,0.9,5,1
log_0582,2024-01-21 00:00:00,prod_040,seg_05,ctx_306,0.882,5,1
log_0583,2024-01-20 04:00:00,prod_046,seg_05,ctx_228,0.476,3,0
log_0584,2024-01-22 22:00:00,prod_087,seg_05,ctx_407,0.487,3,0
log_0585,2024-01-05 23:00:00,prod_057,seg_08,ctx_641,0.527,3,0
log_0586,2024-01-15 21:00:00,prod_038,seg_05,ctx_422,0.442,3,0
log_0587,2024-01-16 12:00:00,prod_039,seg_00,ctx_082,0.819,4,1
log_0588,2024-01-26 02:00:00,prod_085,seg_09,ctx_514,0.744,4,1
log_0589,2024-01-14 00:00:00,prod_099,seg_02,ctx_003,0.911,5,1
log_0590,2024-01-22 18:00:00,prod_014,seg_02,ctx_485,0.564,3,0
log_0591,2024-01-11 22:00:00,prod_000,seg_04,ctx_708,0.99,5,1
log_0592,2024-01-29 12:00:00,prod_018,seg_01,ctx_358,0.597,3,0
log_0593,2024-01-12 16:00:00,prod_070,seg_02,ctx_868,0.388,3,0
log_0594,2024-01-25 09:00:00,prod_070,seg_02,ctx_577,0.645,4,1
log_0595,2024-01-02 01:00:00,prod_098,seg_04,ctx_107,0.819,4,1
log_0596,2024-01-20 23:00:00,prod_043,seg_07,ctx_185,0.455,3,0
log_0597,2024-01-24 04:00:00,prod_005,seg_00,ctx_127,0.858,4,1
log_0598,2024-01-18 04:00:00,prod_072,seg_04,ctx_271,0.672,4,1
log_0599,2024-01-13 19:00:00,prod_070,seg_05,ctx_891,0.552,3,0
log_0600,2024-01-19 05:00:00,prod_077,seg_01,ctx_825,0.836,4,1
log_0601,2024-01-21 22:00:00,prod_009,seg_02,ctx_313,0.955,5,1
log_0602,2024-01-08 16:00:00,prod_099,seg_05,ctx_670,0.572,3,0
log_0603,2024-01-26 04:00:00,prod_026,seg_02,ctx_601,0.712,4,1
log_0604,2024-01-07 03:00:00,prod_089,seg_09,ctx_301,0.794,4,1
log_0605,2024-01-19 19:00:00,prod_006,seg_07,ctx_412,0.559,3,0
log_0606,2024-01-28 23:00:00,prod_011,seg_06,ctx_558,0.549,3,0
log_0607,2024-01-16 04:00:00,prod_035,seg_02,ctx_546,0.879,5,1
log_0608,2024-01-17 01:00:00,prod_011,seg_01,ctx_580,0.889,5,1
log_0609,2024-01-25 08:00:00,prod_072,seg_01,ctx_345,0.617,3,1
log_0610,2024-01-12 16:00:00,prod_027,seg_02,ctx_132,0.59,3,0
log_0611,2024-01-25 04:00:00,prod_077,seg_07,ctx_754,0.578,3,0
log_0612,2024-01-13 07:00:00,prod_050,seg_05,ctx_433,0.672,4,1
log_0613,2024-01-14 19:00:00,prod_026,seg_06,ctx_599,0.839,4,1
log_0614,2024-01-14 20:00:00,prod_054,seg_01,ctx_284,0.33,2,0
log_0615,2024-01-30 05:00:00,prod_025,seg_00,ctx_540,0.536,3,0
log_0616,2024-01-28 08:00:00,prod_076,seg_00,ctx_324,0.439,3,0
log_0617,2024-01-08 22:00:00,prod_062,seg_07,ctx_316,0.344,2,0
log_0618,2024-01-12 17:00:00,prod_065,seg_07,ctx_185,0.662,4,1
log_0619,2024-01-28 20:00:00,prod_049,seg_06,ctx_579,0.598,3,0
log_0620,2024-01-02 14:00:00,prod_010,seg_07,ctx_657,0.818,4,1
log_0621,2024-01-14 22:00:00,prod_022,seg_04,ctx_381,0.729,4,1
log_0622,2024-01-21 00:00:00,prod_002,seg_03,ctx_104,0.366,2,0
log_0623,2024-01-19 16:00:00,prod_058,seg_08,ctx_129,0.758,4,1
log_0624,2024-01-23 12:00:00,prod_075,seg_08,ctx_671,0.449,3,0
log_0625,2024-01-26 09:00:00,prod_017,seg_03,ctx_778,0.631,4,1
log_0626,2024-01-17 15:00:00,prod_029,seg_04,ctx_831,0.58,3,0
log_0627,2024-01-18 02:00:00,prod_065,seg_01,ctx_086,0.533,3,0
log_0628,2024-01-29 21:00:00,prod_092,seg_04,ctx_111,0.392,3,0
log_0629,2024-01-14 05:00:00,prod_079,seg_02,ctx_037,0.858,4,1
log_0630,2024-01-01 12:00:00,prod_032,seg_09,ctx_042,0.895,5,1
log_0631,2024-01-23 19:00:00,prod_011,seg_07,ctx_326,0.875,5,1
log_0632,2024-01-15 09:00:00,prod_016,seg_01,ctx_116,0.885,5,1
log_0633,2024-01-10 05:00:00,prod_042,seg_07,ctx_544,0.405,3,0
log_0634,2024-01-07 07:00:00,prod_097,seg_06,ctx_017,0.712,4,1
log_0635,2024-01-01 01:00:00,prod_088,seg_01,ctx_182,0.311,2,0
log_0636,2024-01-22 00:00:00,prod_091,seg_00,ctx_528,0.446,3,0
log_0637,2024-01-10 02:00:00,prod_005,seg_02,ctx_956,0.388,3,0
log_0638,2024-01-14 06:00:00,prod_057,seg_09,ctx_051,0.546,3,0
log_0639,2024-01-23 21:00:00,prod_054,seg_06,ctx_956,0.444,3,0
log_0640,2024-01-23 21:00:00,prod_033,seg_04,ctx_562,0.579,3,0
log_0641,2024-01-07 17:00:00,prod_082,seg_06,ctx_618,0.441,3,0
log_0642,2024-01-23 09:00:00,prod_051,seg_08,ctx_339,0.856,4,1
log_0643,2024-01-21 09:00:00,prod_074,seg_06,ctx_215,0.462,3,0
log_0644,2024-01-15 01:00:00,prod_044,seg_05,ctx_356,0.809,4,1
log_0645,2024-01-30 13:00:00,prod_042,seg_08,ctx_816,0.365,2,0
log_0646,2024-01-26 23:00:00,prod_075,seg_09,ctx_808,0.659,4,1
log_0647,2024-01-30 19:00:00,prod_009,seg_00,ctx_291,0.529,3,0
log_0648,2024-01-23 15:00:00,prod_033,seg_06,ctx_488,0.392,3,0
log_0649,2024-01-20 22:00:00,prod_079,seg_05,ctx_467,0.797,4,1
log_0650,2024-01-15 04:00:00,prod_072,seg_09,ctx_734,0.752,4,1
log_0651,2024-01-23 13:00:00,prod_032,seg_06,ctx_576,0.414,3,0
log_0652,2024-01-25 03:00:00,prod_098,seg_03,ctx_078,0.612,3,1
log_0653,2024-01-08 16:00:00,prod_012,seg_06,ctx_370,0.442,3,0
log_0654,2024-01-04 21:00:00,prod_012,seg_01,ctx_590,0.651,4,1
log_0655,2024-01-29 06:00:00,prod_019,seg_02,ctx_325,0.477,3,0
log_0656,2024-01-15 07:00:00,prod_088,seg_00,ctx_862,0.552,3,0
log_0657,2024-01-03 15:00:00,prod_059,seg_01,ctx_832,0.402,3,0
log_0658,2024-01-27 16:00:00,prod_082,seg_03,ctx_492,0.8,4,1
log_0659,2024-01-24 07:00:00,prod_002,seg_09,ctx_881,0.376,3,0
log_0660,2024-01-07 17:00:00,prod_072,seg_09,ctx_898,0.563,3,0
log_0661,2024-01-10 20:00:00,prod_090,seg_09,ctx_766,0.707,4,1
log_0662,2024-01-02 00:00:00,prod_004,seg_00,ctx_294,0.494,3,0
