product_1,product_2,similarity
prod_028,prod_092,0.44964087
prod_020,prod_033,0.44928876
prod_030,prod_032,0.44920266
prod_018,prod_093,0.44867742
prod_059,prod_092,0.44862202
prod_040,prod_098,0.44854423
prod_049,prod_076,0.44846866
prod_019,prod_026,0.4484678
prod_046,prod_063,0.4484625
prod_009,prod_082,0.44793364
prod_047,prod_094,0.447124
prod_028,prod_040,0.4469818
prod_006,prod_018,0.4467202
prod_012,prod_065,0.44628432
prod_004,prod_016,0.4459394
prod_026,prod_078,0.44556323
prod_015,prod_043,0.44527137
prod_040,prod_065,0.44486168
prod_059,prod_079,0.44453532
prod_011,prod_047,0.4432417
prod_032,prod_098,0.44318467
prod_022,prod_073,0.44263598
prod_038,prod_045,0.44242564
prod_028,prod_032,0.44242278
prod_004,prod_056,0.44212934
prod_071,prod_085,0.4420693
prod_067,prod_074,0.44156805
prod_008,prod_095,0.44148692
prod_037,prod_080,0.44139436
prod_048,prod_094,0.4409692
prod_035,prod_047,0.4402697
prod_032,prod_059,0.44004261
prod_062,prod_066,0.43968758
prod_022,prod_083,0.43946934
prod_005,prod_034,0.43897808
prod_082,prod_089,0.43886787
prod_034,prod_060,0.43869314
prod_002,prod_030,0.43816864
prod_029,prod_089,0.4381033
prod_029,prod_051,0.43800533
prod_065,prod_092,0.43750075
prod_011,prod_073,0.43703476
prod_013,prod_081,0.43680045
prod_051,prod_082,0.4366036
prod_011,prod_083,0.436436
prod_043,prod_054,0.43605348
prod_007,prod_074,0.4359281
prod_013,prod_023,0.43577892
prod_002,prod_059,0.4356744
prod_009,prod_085,0.4354101
prod_010,prod_045,0.4352081
prod_024,prod_034,0.43505907
prod_025,prod_063,0.4348
prod_034,prod_096,0.4347124
prod_012,prod_059,0.4331956
prod_056,prod_059,0.43318006
prod_048,prod_084,0.4328618
prod_002,prod_098,0.43223456
prod_072,prod_091,0.43195564
prod_032,prod_065,0.4318498
prod_026,prod_038,0.43151775
prod_002,prod_028,0.43140075
prod_027,prod_094,0.4301518
prod_052,prod_093,0.42976165
prod_026,prod_061,0.4296074
prod_055,prod_072,0.42930683
prod_001,prod_042,0.42898372
prod_006,prod_052,0.42826647
prod_027,prod_084,0.42820236
prod_008,prod_014,0.4277454
prod_075,prod_081,0.42738074
prod_085,prod_089,0.42730376
prod_001,prod_067,0.42683026
prod_034,prod_068,0.42616606
prod_018,prod_041,0.42583176
prod_073,prod_094,0.4254581
prod_058,prod_080,0.42530778
prod_035,prod_040,0.4251195
prod_071,prod_072,0.4250821
prod_047,prod_084,0.4246192
prod_051,prod_085,0.42460155
prod_030,prod_079,0.42430776
prod_001,prod_082,0.4241505
prod_035,prod_077,0.42331812
prod_023,prod_075,0.4231798
prod_029,prod_091,0.42304674
prod_036,prod_071,0.42261833
prod_001,prod_050,0.42192498
prod_079,prod_098,0.421407
prod_018,prod_021,0.42107847
prod_002,prod_065,0.4209506
prod_067,prod_091,0.42092896
prod_028,prod_079,0.4206223
prod_017,prod_034,0.41969654
prod_001,prod_085,0.41927075
prod_037,prod_062,0.41851974
prod_019,prod_076,0.41820642
prod_009,prod_072,0.41808435
prod_045,prod_046,0.4179872
prod_083,prod_094,0.41788188
prod_023,prod_053,0.41744033
prod_022,prod_077,0.41733986
prod_050,prod_055,0.4172722
prod_034,prod_097,0.41712967
prod_063,prod_099,0.4169191
prod_010,prod_026,0.4165507
prod_043,prod_069,0.41630062
prod_006,prod_031,0.41611898
prod_000,prod_016,0.41593936
prod_066,prod_090,0.41519707
prod_065,prod_079,0.41511354
prod_073,prod_084,0.41503528
prod_033,prod_059,0.41382685
prod_083,prod_084,0.41325927
prod_016,prod_020,0.41314098
prod_009,prod_036,0.41273287
prod_031,prod_093,0.4122222
prod_053,prod_081,0.41158968
prod_008,prod_074,0.41125578
prod_037,prod_090,0.4112216
prod_003,prod_052,0.4110615
prod_000,prod_056,0.4104298
prod_072,prod_089,0.40986606
prod_057,prod_076,0.40943366
prod_020,prod_056,0.4090147
prod_011,prod_077,0.40852308
prod_063,prod_095,0.4082442
prod_013,prod_060,0.40759838
prod_044,prod_063,0.40758508
prod_051,prod_072,0.4073129
prod_030,prod_033,0.40639797
prod_041,prod_052,0.40635318
prod_035,prod_088,0.40607572
prod_030,prod_064,0.40565398
prod_042,prod_055,0.4049027
prod_077,prod_094,0.4046217
prod_036,prod_089,0.4045597
prod_061,prod_076,0.40438864
prod_025,prod_045,0.40406582
prod_036,prod_051,0.40325874
prod_067,prod_071,0.4024362
prod_026,prod_046,0.40204746
prod_021,prod_052,0.40179956
prod_033,prod_098,0.401043
prod_058,prod_062,0.40045568
prod_063,prod_086,0.400181
prod_059,prod_064,0.40011543
prod_028,prod_033,0.39978033
prod_055,prod_067,0.39959285
prod_001,prod_015,0.3995514
prod_076,prod_078,0.39915535
prod_001,prod_054,0.3990719
prod_055,prod_082,0.39903367
prod_064,prod_098,0.39865753
prod_006,prod_039,0.39855632
prod_028,prod_064,0.3983948
prod_007,prod_091,0.3977816
prod_036,prod_091,0.39764288
prod_013,prod_096,0.39716017
prod_009,prod_067,0.39685285
prod_039,prod_093,0.3964066
prod_060,prod_075,0.3950489
prod_053,prod_060,0.39496684
prod_007,prod_071,0.3948528
prod_035,prod_092,0.39478368
prod_055,prod_085,0.39349446
prod_035,prod_079,0.39290848
prod_016,prod_059,0.39198947
prod_013,prod_024,0.39151743
prod_054,prod_055,0.39095426
prod_049,prod_066,0.3904878
prod_033,prod_065,0.3901299
prod_048,prod_080,0.39007685
prod_006,prod_087,0.38998482
prod_031,prod_041,0.38985726
prod_005,prod_013,0.3897469
prod_056,prod_098,0.3881051
prod_067,prod_089,0.38808116
prod_077,prod_084,0.38797012
prod_021,prod_031,0.38781276
prod_056,prod_065,0.38779765
prod_030,prod_056,0.3874186
prod_087,prod_093,0.3873456
prod_007,prod_009,0.38697
prod_028,prod_056,0.3866089
prod_032,prod_035,0.38639435
prod_027,prod_080,0.38636246
prod_064,prod_065,0.38606843
prod_058,prod_090,0.38570282
prod_075,prod_096,0.3856303
prod_038,prod_076,0.38553342
prod_051,prod_067,0.3851602
prod_025,prod_026,0.38508117
prod_022,prod_088,0.38433954
prod_035,prod_056,0.38425633
prod_003,prod_015,0.38389963
prod_013,prod_068,0.38345847
prod_003,prod_018,0.38331795
prod_002,prod_035,0.3820607
prod_053,prod_096,0.38138348
prod_047,prod_080,0.381258
prod_012,prod_022,0.38107017
prod_010,prod_076,0.38104412
prod_024,prod_075,0.38037887
prod_027,prod_090,0.38012046
prod_005,prod_075,0.37932926
prod_007,prod_089,0.37899646
prod_011,prod_088,0.3783137
prod_012,prod_035,0.37765512
prod_006,prod_070,0.3775058
prod_022,prod_040,0.3773518
prod_011,prod_040,0.37688923
prod_007,prod_051,0.37650764
prod_045,prod_099,0.37573615
prod_015,prod_055,0.37520263
prod_018,prod_043,0.3749994
prod_013,prod_017,0.37349156
prod_024,prod_053,0.373342
prod_039,prod_041,0.37255222
prod_016,prod_030,0.37218916
prod_001,prod_069,0.3721172
prod_068,prod_075,0.3720816
prod_073,prod_080,0.37191173
prod_022,prod_092,0.3710047
prod_008,prod_091,0.37067768
prod_011,prod_012,0.370352
prod_080,prod_083,0.37028003
prod_021,prod_039,0.36995113
prod_012,prod_094,0.36977354
prod_008,prod_071,0.369434
prod_044,prod_045,0.3691475
prod_019,prod_066,0.36827585
prod_005,prod_053,0.36794785
prod_016,prod_098,0.36773142
prod_037,prod_049,0.3674922
prod_070,prod_093,0.36747652
prod_027,prod_062,0.3674399
prod_048,prod_062,0.36699966
prod_016,prod_028,0.36645076
prod_053,prod_068,0.365868
prod_045,prod_095,0.36483368
prod_022,prod_032,0.3646918
prod_011,prod_092,0.3645005
prod_041,prod_087,0.3644174
prod_013,prod_097,0.3640293
prod_045,prod_086,0.3640207
prod_088,prod_094,0.3629539
prod_017,prod_075,0.3625623
prod_059,prod_081,0.3625376
prod_008,prod_009,0.36217996
prod_046,prod_076,0.36199564
prod_048,prod_090,0.36151528
prod_021,prod_087,0.36150387
prod_033,prod_035,0.36036474
prod_063,prod_074,0.35915807
prod_011,prod_032,0.3583865
prod_016,prod_065,0.3583131
prod_061,prod_066,0.35768422
prod_003,prod_042,0.3573082
prod_004,prod_023,0.35727784
prod_019,prod_037,0.3569465
prod_014,prod_063,0.35673332
prod_084,prod_088,0.35629192
prod_004,prod_081,0.35536104
prod_043,prod_052,0.35510647
prod_026,prod_044,0.35442623
prod_092,prod_094,0.354311
prod_017,prod_053,0.35422215
prod_075,prod_097,0.35390854
prod_002,prod_022,0.3535371
prod_055,prod_069,0.3532728
prod_008,prod_089,0.35297173
prod_057,prod_066,0.35280716
prod_040,prod_084,0.35275552
prod_047,prod_062,0.35180914
prod_026,prod_099,0.35177356
prod_083,prod_090,0.35122433
prod_026,prod_086,0.3507629
prod_008,prod_051,0.35072616
prod_012,prod_084,0.35055414
prod_037,prod_061,0.35013682
prod_049,prod_058,0.34983036
prod_025,prod_076,0.34936315
prod_062,prod_083,0.34885532
prod_062,prod_073,0.34804592
prod_002,prod_011,0.347773
prod_022,prod_079,0.34689945
prod_021,prod_070,0.34655485
prod_035,prod_064,0.34574676
prod_040,prod_094,0.34468392
prod_011,prod_079,0.34452176
prod_003,prod_082,0.3441096
prod_041,prod_070,0.34404838
prod_077,prod_080,0.34382847
prod_032,prod_094,0.34380892
prod_031,prod_043,0.34298185
prod_084,prod_092,0.3423343
prod_053,prod_097,0.34137434
prod_006,prod_034,0.34132496
prod_073,prod_090,0.34056023
prod_066,prod_078,0.34032997
prod_026,prod_095,0.33965084
prod_016,prod_035,0.3389122
prod_032,prod_084,0.33635136
prod_023,prod_059,0.3343474
prod_003,prod_029,0.3342559
prod_019,prod_058,0.3338513
prod_002,prod_094,0.33348587
prod_014,prod_045,0.33329198
prod_003,prod_085,0.3324247
prod_037,prod_057,0.3317893
prod_034,prod_093,0.33149707
prod_004,prod_060,0.33142954
prod_010,prod_066,0.3278521
prod_001,prod_018,0.32773936
prod_038,prod_066,0.3269168
prod_002,prod_084,0.32530823
prod_058,prod_061,0.3253046
prod_000,prod_023,0.32457098
prod_076,prod_099,0.3238712
prod_039,prod_043,0.32316294
prod_020,prod_023,0.3227232
prod_000,prod_081,0.32219696
prod_022,prod_033,0.32171407
prod_014,prod_026,0.32137975
prod_079,prod_084,0.3207671
prod_011,prod_056,0.32056233
prod_047,prod_090,0.32044584
prod_020,prod_081,0.31940728
prod_045,prod_074,0.31893194
prod_004,prod_096,0.3187848
prod_022,prod_056,0.3187433
prod_079,prod_094,0.31869027
prod_022,prod_064,0.3182602
prod_037,prod_078,0.31726158
prod_011,prod_033,0.31706816
prod_062,prod_077,0.31671095
prod_019,prod_027,0.31666866
prod_043,prod_087,0.31528997
prod_048,prod_049,0.3148257
prod_063,prod_071,0.31444436
prod_027,prod_061,0.31433386
prod_010,prod_037,0.31407785
prod_027,prod_049,0.31394586
prod_076,prod_095,0.31361815
prod_003,prod_072,0.31331113
prod_035,prod_081,0.31314808
prod_057,prod_058,0.31288397
prod_044,prod_076,0.3124398
prod_004,prod_024,0.31212908
prod_011,prod_064,0.311279
prod_080,prod_088,0.31118754
prod_005,prod_059,0.31077015
prod_021,prod_034,0.31001836
prod_004,prod_005,0.30831015
prod_040,prod_080,0.30785233
prod_034,prod_041,0.30770087
prod_001,prod_052,0.30745813
prod_076,prod_086,0.30664656
prod_046,prod_066,0.306189
prod_059,prod_060,0.30599123
prod_012,prod_080,0.30541614
prod_043,prod_070,0.30540916
prod_024,prod_059,0.3050516
prod_019,prod_048,0.30461413
prod_037,prod_038,0.30436635
prod_004,prod_068,0.3040707
prod_026,prod_074,0.3040098
prod_059,prod_096,0.3030997
prod_047,prod_049,0.3023461
prod_009,prod_063,0.30188614
prod_033,prod_094,0.30067098
prod_064,prod_094,0.30042988
prod_018,prod_055,0.30012977
prod_000,prod_060,0.29940146
prod_058,prod_078,0.29927358
prod_001,prod_031,0.29919225
prod_048,prod_061,0.298421
prod_077,prod_090,0.2980144
prod_080,prod_092,0.29745096
prod_003,prod_067,0.29739788
prod_020,prod_060,0.29669356
prod_025,prod_066,0.296046
prod_059,prod_068,0.29600394
prod_049,prod_073,0.29573205
prod_049,prod_083,0.29568195
prod_056,prod_084,0.29534942
prod_003,prod_036,0.2949476
prod_063,prod_089,0.29485524
prod_040,prod_090,0.29474127
prod_051,prod_063,0.2940125
prod_081,prod_098,0.29390562
prod_033,prod_084,0.29367733
prod_030,prod_081,0.29336733
prod_004,prod_017,0.29278642
prod_010,prod_058,0.29145154
prod_023,prod_030,0.291139
prod_028,prod_081,0.29108483
prod_032,prod_080,0.2908387
prod_019,prod_083,0.29070848
prod_065,prod_081,0.2904511
prod_017,prod_059,0.2900385
prod_023,prod_098,0.28989875
prod_037,prod_046,0.28957325
prod_059,prod_097,0.28948233
prod_064,prod_084,0.28908637
prod_016,prod_022,0.2890354
prod_040,prod_062,0.2884138
prod_023,prod_028,0.28826803
prod_023,prod_065,0.28658688
prod_062,prod_088,0.28652912
prod_000,prod_096,0.28634262
prod_061,prod_083,0.286337
prod_038,prod_058,0.28606278
prod_011,prod_016,0.28560153
prod_019,prod_073,0.283962
prod_020,prod_096,0.28364083
prod_025,prod_037,0.28357372
prod_023,prod_035,0.2834924
prod_027,prod_057,0.28167018
prod_004,prod_097,0.28143826
prod_056,prod_094,0.28045774
prod_052,prod_055,0.28018713
prod_031,prod_055,0.28000802
prod_002,prod_080,0.27991685
prod_048,prod_057,0.27935427
prod_000,prod_024,0.27932316
prod_003,prod_007,0.2786974
prod_006,prod_013,0.27747476
prod_063,prod_091,0.27731097
prod_061,prod_073,0.27728623
prod_088,prod_090,0.27703226
prod_001,prod_039,0.27701598
prod_020,prod_024,0.27651262
prod_012,prod_062,0.27638742
prod_079,prod_080,0.2755358
prod_066,prod_099,0.27550656
prod_000,prod_005,0.2751009
prod_019,prod_047,0.27473298
prod_045,prod_071,0.27470437
prod_014,prod_076,0.2744771
prod_013,prod_093,0.2736035
prod_005,prod_020,0.27234346
prod_062,prod_092,0.27226782
prod_000,prod_068,0.27133438
prod_010,prod_027,0.27025604
prod_001,prod_087,0.2700521
prod_020,prod_068,0.268613
prod_034,prod_043,0.26808435
prod_037,prod_099,0.26804605
prod_046,prod_058,0.26802856
prod_001,prod_070,0.2680045
prod_006,prod_075,0.26750237
prod_009,prod_045,0.26672247
prod_066,prod_095,0.26642552
prod_016,prod_094,0.26591378
prod_032,prod_062,0.2658095
prod_049,prod_077,0.2652273
prod_090,prod_092,0.264632
prod_045,prod_091,0.2644792
prod_048,prod_078,0.26430765
prod_027,prod_078,0.26428387
prod_075,prod_093,0.26274854
prod_047,prod_061,0.262144
prod_074,prod_076,0.26170504
prod_047,prod_057,0.2616942
prod_057,prod_083,0.261535
prod_016,prod_084,0.26146293
prod_055,prod_070,0.2607943
prod_026,prod_091,0.26072282
prod_026,prod_071,0.26070476
prod_005,prod_035,0.2606927
prod_010,prod_048,0.26048148
prod_079,prod_090,0.26014137
prod_037,prod_095,0.26002768
prod_025,prod_058,0.2599911
prod_030,prod_060,0.25988144
prod_000,prod_017,0.25976184
prod_057,prod_073,0.25935635
prod_060,prod_098,0.25747624
prod_017,prod_020,0.25703123
prod_045,prod_089,0.25655383
prod_032,prod_090,0.25627
prod_044,prod_066,0.25606433
prod_028,prod_060,0.25600296
prod_002,prod_062,0.2554996
prod_039,prod_055,0.25521767
prod_045,prod_051,0.2548706
prod_062,prod_079,0.2544823
prod_024,prod_035,0.2542123
prod_035,prod_060,0.25396204
prod_003,prod_008,0.2531132
prod_009,prod_026,0.2525681
prod_027,prod_038,0.25215593
prod_060,prod_065,0.25172722
prod_035,prod_096,0.25155348
prod_006,prod_053,0.25154927
prod_012,prod_090,0.25141126
prod_038,prod_048,0.2514056
prod_053,prod_093,0.2509665
prod_002,prod_090,0.25080425
prod_047,prod_078,0.2506826
prod_056,prod_090,0.25044823
prod_056,prod_080,0.25021866
prod_030,prod_096,0.24954885
prod_013,prod_041,0.24933444
prod_066,prod_086,0.24905132
prod_055,prod_087,0.2483032
prod_033,prod_080,0.24813668
prod_000,prod_097,0.24806517
prod_096,prod_098,0.24797606
prod_013,prod_021,0.24738166
prod_028,prod_096,0.2459375
prod_019,prod_077,0.24571662
prod_078,prod_083,0.24534717
prod_020,prod_097,0.24534559
prod_010,prod_083,0.24527717
prod_035,prod_068,0.24512392
prod_073,prod_078,0.24467643
prod_024,prod_030,0.2441107
prod_026,prod_089,0.24375084
prod_064,prod_080,0.24346884
prod_024,prod_098,0.24316062
prod_065,prod_096,0.24305901
prod_005,prod_030,0.24304456
prod_005,prod_098,0.24299611
prod_027,prod_046,0.24247359
prod_058,prod_099,0.24239781
prod_026,prod_051,0.24131607
prod_024,prod_028,0.24095242
prod_005,prod_028,0.24050546
prod_025,prod_027,0.24033459
prod_010,prod_073,0.2397795
prod_035,prod_097,0.23962697
prod_005,prod_065,0.23953806
prod_017,prod_035,0.239424
prod_024,prod_065,0.23866901
prod_041,prod_075,0.23841566
prod_021,prod_075,0.23692264
prod_037,prod_044,0.23680955
prod_038,prod_047,0.2366661
prod_061,prod_077,0.23617959
prod_030,prod_068,0.23576759
prod_046,prod_048,0.23551136
prod_068,prod_098,0.23469812
prod_040,prod_049,0.2344128
prod_058,prod_095,0.23398428
prod_010,prod_047,0.23395354
prod_049,prod_088,0.23358959
prod_056,prod_062,0.23310533
prod_028,prod_068,0.23275068
prod_038,prod_083,0.23272817
prod_027,prod_099,0.23238045
prod_038,prod_073,0.23156089
prod_065,prod_068,0.23050196
prod_001,prod_034,0.22989061
prod_019,prod_040,0.2293646
prod_025,prod_048,0.22917217
prod_037,prod_086,0.22882582
prod_040,prod_061,0.22768658
prod_057,prod_077,0.22645925
prod_027,prod_095,0.22634052
prod_041,prod_053,0.22624597
prod_033,prod_090,0.2260627
prod_017,prod_030,0.22557051
prod_012,prod_049,0.22514309
prod_017,prod_098,0.22496565
prod_033,prod_062,0.22464131
prod_011,prod_081,0.22272141
prod_017,prod_028,0.22270845
prod_021,prod_053,0.22222205
prod_034,prod_055,0.22205918
prod_017,prod_065,0.22132327
prod_022,prod_081,0.21970502
prod_049,prod_092,0.21920073
prod_046,prod_083,0.2189975
prod_019,prod_088,0.21873204
prod_062,prod_064,0.21808691
prod_097,prod_098,0.21697406
prod_030,prod_097,0.21672356
prod_006,prod_059,0.21663697
prod_071,prod_076,0.21659932
prod_044,prod_058,0.2164799
prod_011,prod_023,0.21598826
prod_016,prod_080,0.2158048
prod_022,prod_023,0.21552952
prod_048,prod_099,0.21525162
prod_046,prod_073,0.21500261
prod_014,prod_066,0.21487562
prod_028,prod_097,0.21449165
prod_065,prod_097,0.21439745
prod_025,prod_083,0.21432576
prod_077,prod_078,0.21350421
prod_046,prod_047,0.21303853
prod_064,prod_090,0.21278463
prod_032,prod_049,0.2127653
prod_061,prod_088,0.21238738
prod_058,prod_086,0.20901161
prod_025,prod_073,0.20847912
prod_009,prod_076,0.20790438
prod_048,prod_095,0.20774253
prod_019,prod_092,0.2067239
prod_066,prod_074,0.20532668
prod_059,prod_093,0.20483804
prod_083,prod_099,0.20330009
prod_040,prod_057,0.20308705
prod_010,prod_077,0.20260648
prod_016,prod_090,0.2022897
prod_002,prod_049,0.20208898
prod_025,prod_047,0.20200503
prod_076,prod_091,0.20109099
prod_012,prod_019,0.200751
prod_049,prod_079,0.2002519
prod_013,prod_043,0.20011985
prod_038,prod_077,0.1998922
prod_061,prod_092,0.1998061
prod_076,prod_089,0.19782431
prod_019,prod_032,0.19775411
prod_057,prod_088,0.19726335
prod_014,prod_037,0.19670731
prod_083,prod_095,0.19652879
prod_051,prod_076,0.1963337
prod_081,prod_084,0.19537051
prod_019,prod_079,0.1952806
prod_073,prod_099,0.19369505
prod_016,prod_062,0.19356784
prod_061,prod_079,0.19273017
prod_004,prod_006,0.19138485
prod_032,prod_061,0.1912741
prod_002,prod_019,0.19100136
prod_023,prod_084,0.1903079
prod_012,prod_061,0.18998629
prod_043,prod_075,0.18993425
prod_027,prod_044,0.18978809
prod_004,prod_093,0.18904778
prod_081,prod_094,0.18746513
prod_037,prod_074,0.18686023
prod_073,prod_095,0.18598084
prod_040,prod_078,0.1853224
prod_012,prod_057,0.18512641
prod_002,prod_061,0.18506537
prod_021,prod_059,0.1849209
prod_044,prod_048,0.18412489
prod_010,prod_040,0.18353046
prod_078,prod_088,0.18238997
prod_057,prod_092,0.18204887
prod_023,prod_094,0.18194886
prod_041,prod_059,0.18165879
prod_056,prod_061,0.18121044
prod_027,prod_086,0.18039462
prod_022,prod_060,0.18009172
prod_019,prod_056,0.17987445
prod_011,prod_060,0.17948942
prod_046,prod_077,0.17946647
prod_049,prod_056,0.17863055
prod_047,prod_099,0.17849813
prod_003,prod_063,0.17796436
prod_032,prod_057,0.17616224
prod_048,prod_086,0.17590772
prod_014,prod_058,0.17586659
prod_010,prod_088,0.17425342
prod_038,prod_040,0.17360294
prod_043,prod_053,0.17351766
prod_012,prod_078,0.17307785
prod_011,prod_096,0.17175986
prod_081,prod_090,0.17145716
prod_022,prod_096,0.17103313
prod_025,prod_077,0.17087956
prod_033,prod_049,0.17039673
prod_005,prod_011,0.17021014
prod_038,prod_088,0.16936652
prod_047,prod_095,0.16877908
prod_011,prod_024,0.16825645
prod_006,prod_035,0.16805527
prod_005,prod_022,0.16777073
prod_078,prod_092,0.1675498
prod_044,prod_083,0.16752435
prod_057,prod_079,0.16722107
prod_022,prod_024,0.16691455
prod_058,prod_074,0.1661397
prod_002,prod_057,0.16579933
prod_049,prod_064,0.16471602
prod_004,prod_041,0.16370834
prod_019,prod_033,0.1631923
prod_044,prod_073,0.16317934
prod_044,prod_047,0.161681
prod_010,prod_092,0.16154811
prod_032,prod_078,0.16135576
prod_004,prod_021,0.16070127
prod_011,prod_068,0.15985018
prod_066,prod_071,0.15933466
prod_012,prod_038,0.15924424
prod_033,prod_061,0.15875204
prod_083,prod_086,0.15870073
prod_022,prod_068,0.15860069
prod_010,prod_012,0.15815488
prod_040,prod_046,0.15754563
prod_000,prod_006,0.157039
prod_047,prod_086,0.15580648
prod_035,prod_093,0.15560153
prod_073,prod_086,0.15520412
prod_000,prod_093,0.15483697
prod_001,prod_013,0.15481257
prod_006,prod_020,0.1545793
prod_038,prod_092,0.15429552
prod_060,prod_084,0.15380244
prod_010,prod_032,0.15300186
prod_019,prod_064,0.1528986
prod_020,prod_093,0.15239765
prod_025,prod_040,0.15215752
prod_077,prod_099,0.15199399
prod_003,prod_045,0.1518699
prod_060,prod_094,0.1512048
prod_011,prod_017,0.15110195
prod_002,prod_078,0.15073475
prod_080,prod_081,0.15057978
prod_078,prod_079,0.15039474
prod_009,prod_066,0.14988722
prod_046,prod_088,0.14981535
prod_056,prod_057,0.14962417
prod_017,prod_022,0.14912081
prod_010,prod_079,0.14897834
prod_032,prod_038,0.14829531
prod_014,prod_027,0.14680606
prod_061,prod_064,0.1467251
prod_040,prod_099,0.14606562
prod_002,prod_010,0.14546245
prod_084,prod_096,0.14537773
prod_011,prod_097,0.14533675
prod_043,prod_059,0.14524251
prod_001,prod_075,0.14515258
prod_023,prod_090,0.14486568
prod_023,prod_080,0.14391881
prod_077,prod_095,0.14338644
prod_005,prod_084,0.14304642
prod_022,prod_097,0.14229144
prod_025,prod_088,0.14222087
prod_014,prod_048,0.14155412
prod_024,prod_084,0.14154205
prod_003,prod_026,0.14130454
prod_027,prod_074,0.14126839
prod_094,prod_096,0.14063556
prod_040,prod_095,0.14057067
prod_037,prod_071,0.14014564
prod_066,prod_089,0.13962367
prod_016,prod_049,0.13875596
prod_051,prod_066,0.13858785
prod_038,prod_079,0.13821796
prod_002,prod_038,0.13778226
prod_046,prod_092,0.13661137
prod_021,prod_035,0.13646868
prod_016,prod_019,0.13625464
prod_024,prod_094,0.13610986
prod_012,prod_046,0.13605742
prod_013,prod_055,0.13545002
prod_005,prod_094,0.1353528
prod_062,prod_081,0.13486366
prod_033,prod_057,0.1348432
prod_066,prod_091,0.1345406
prod_048,prod_074,0.13427204
prod_016,prod_061,0.13346474
prod_068,prod_084,0.13322859
prod_035,prod_041,0.13285673
prod_010,prod_056,0.13277256
prod_009,prod_037,0.13140404
prod_056,prod_078,0.13068254
prod_025,prod_092,0.13023947
prod_006,prod_065,0.1300651
prod_006,prod_098,0.1299469
prod_000,prod_041,0.12954438
prod_032,prod_046,0.12851647
prod_088,prod_099,0.12850323
prod_006,prod_030,0.12848802
prod_044,prod_077,0.1278324
prod_057,prod_064,0.1277379
prod_006,prod_028,0.12766302
prod_068,prod_094,0.127382
prod_020,prod_041,0.12722977
prod_055,prod_075,0.12699166
prod_000,prod_021,0.1262389
prod_012,prod_025,0.12605876
prod_001,prod_053,0.1254134
prod_023,prod_062,0.12524597
prod_014,prod_047,0.12495476
prod_017,prod_084,0.12412817
prod_093,prod_098,0.12404421
prod_014,prod_083,0.123928554
prod_020,prod_021,0.12386238
prod_065,prod_093,0.12346115
prod_030,prod_093,0.12340639
prod_046,prod_079,0.12262179
prod_028,prod_093,0.12191211
prod_014,prod_073,0.12137353
prod_088,prod_095,0.121169835
prod_025,prod_032,0.12098778
prod_077,prod_086,0.120912895
prod_002,prod_046,0.12016531
prod_037,prod_089,0.119912036
prod_058,prod_071,0.1197064
prod_038,prod_056,0.11959837
prod_037,prod_051,0.119185925
prod_033,prod_078,0.119041234
prod_074,prod_083,0.11817188
prod_084,prod_097,0.11793866
prod_025,prod_079,0.11766492
prod_005,prod_090,0.11749949
prod_017,prod_094,0.117069386
prod_010,prod_033,0.116517074
prod_092,prod_099,0.11545492
prod_002,prod_025,0.11403204
prod_064,prod_078,0.113103464
prod_073,prod_074,0.11308054
prod_040,prod_044,0.11262034
prod_060,prod_090,0.112282224
prod_004,prod_043,0.11205186
prod_024,prod_090,0.111182705
prod_009,prod_058,0.11049672
prod_047,prod_074,0.110429786
prod_001,prod_059,0.11036251
prod_079,prod_099,0.10999961
prod_090,prod_096,0.10905927
prod_094,prod_097,0.10868167
prod_037,prod_091,0.108349055
prod_092,prod_095,0.10789153
prod_060,prod_080,0.107580595
prod_010,prod_064,0.10728049
prod_032,prod_099,0.1071649
prod_055,prod_059,0.106801145
prod_033,prod_038,0.10618242
prod_046,prod_056,0.105690256
prod_012,prod_099,0.10545108
prod_016,prod_057,0.104397
prod_079,prod_095,0.10419631
prod_040,prod_086,0.102985725
prod_068,prod_090,0.10210933
prod_025,prod_056,0.10183985
prod_002,prod_099,0.10105605
prod_044,prod_088,0.10094624
prod_056,prod_099,0.10064779
prod_053,prod_055,0.10047538
prod_041,prod_065,0.100108676
prod_041,prod_098,0.10004281
prod_038,prod_064,0.10002268
prod_032,prod_095,0.09984854
prod_058,prod_089,0.09982311
prod_080,prod_096,0.09925261
prod_021,prod_065,0.0992102
prod_030,prod_041,0.09910465
prod_051,prod_058,0.09888422
prod_021,prod_098,0.098712176
prod_061,prod_081,0.0981413
prod_028,prod_041,0.0979856
prod_035,prod_043,0.09787616
prod_005,prod_080,0.09759688
prod_021,prod_030,0.09726675
prod_012,prod_095,0.096507944
prod_021,prod_028,0.096452124
prod_056,prod_095,0.09636461
prod_017,prod_090,0.095951594
prod_090,prod_097,0.0958653
prod_024,prod_080,0.09583328
prod_027,prod_071,0.094230406
prod_019,prod_081,0.094179146
prod_002,prod_095,0.094010904
prod_086,prod_088,0.09298929
prod_058,prod_091,0.09114023
prod_003,prod_076,0.09090623
prod_033,prod_046,0.09025557
prod_014,prod_077,0.088681765
prod_010,prod_016,0.08860972
prod_060,prod_062,0.08824699
prod_016,prod_078,0.08780046
prod_048,prod_071,0.08764038
prod_068,prod_080,0.0873944
prod_025,prod_033,0.08546502
prod_012,prod_044,0.085351445
